"","Year","Region","Region_alt","Region_type","Strata_included","Strata_excluded","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975","obs_mean","nrts","nnzero","nrts_total","backcast_flag","scale","model","species"
"6132",1993,"47_-89","47_-89","stratum","47_-89","",0.1631575,0.0459810875,0.05653507,0.1058045,0.23764425,0.40893885,0.47888915,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6133",1994,"47_-89","47_-89","stratum","47_-89","",0.1743015,0.0498338275,0.05985843,0.1148875,0.259091,0.4365972,0.5298214,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6134",1995,"47_-89","47_-89","stratum","47_-89","",0.1848715,0.053169605,0.06451165,0.12213525,0.27688975,0.47042215,0.5644034,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6135",1996,"47_-89","47_-89","stratum","47_-89","",0.1989135,0.055690405,0.06889621,0.13114625,0.30048125,0.51411545,0.61439025,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6136",1997,"47_-89","47_-89","stratum","47_-89","",0.1630375,0.0456220425,0.05663381,0.10710525,0.2479165,0.4231515,0.507558725,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6137",1998,"47_-89","47_-89","stratum","47_-89","",0.1105155,0.0311238375,0.03801188,0.072942425,0.1663325,0.28010365,0.3349999,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6138",1999,"47_-89","47_-89","stratum","47_-89","",0.09086355,0.02536951,0.030372645,0.059483175,0.13718025,0.23763705,0.274219575,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6139",2000,"47_-89","47_-89","stratum","47_-89","",0.0797996,0.0219440475,0.026895175,0.05142165,0.121095,0.21007275,0.24894795,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6140",2001,"47_-89","47_-89","stratum","47_-89","",0.09140665,0.0252135675,0.031484905,0.05969825,0.1396765,0.24760575,0.30199045,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6141",2002,"47_-89","47_-89","stratum","47_-89","",0.115381,0.02984014,0.038776725,0.075407375,0.17699675,0.3107822,0.3652787,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6142",2003,"47_-89","47_-89","stratum","47_-89","",0.09329445,0.02425006,0.03108171,0.06061835,0.1400015,0.24374935,0.296946325,2,1,1,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6143",2004,"47_-89","47_-89","stratum","47_-89","",0.0983868,0.0247341075,0.03214106,0.063411,0.1481565,0.2587257,0.31064395,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6144",2005,"47_-89","47_-89","stratum","47_-89","",0.0951947,0.02372972,0.031488975,0.062652025,0.148084,0.26617875,0.31798745,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6145",2006,"47_-89","47_-89","stratum","47_-89","",0.07854965,0.020229595,0.02589384,0.0508267,0.1221605,0.21898355,0.27066755,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6146",2007,"47_-89","47_-89","stratum","47_-89","",0.0710143,0.01778267,0.022465415,0.04571055,0.111547,0.2057067,0.250260925,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6147",2008,"47_-89","47_-89","stratum","47_-89","",0.0688458,0.01705006,0.02142966,0.044036625,0.10587375,0.19899275,0.24154175,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6148",2009,"47_-89","47_-89","stratum","47_-89","",0.05867955,0.013854885,0.017897205,0.037782775,0.091650475,0.17290045,0.214908475,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6149",2010,"47_-89","47_-89","stratum","47_-89","",0.0465733,0.01102073,0.013895935,0.029624575,0.073774075,0.1351216,0.161438525,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6150",2011,"47_-89","47_-89","stratum","47_-89","",0.04210945,0.0100230525,0.01256223,0.0260787,0.066580725,0.12300225,0.1516221,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6151",2012,"47_-89","47_-89","stratum","47_-89","",0.0420895,0.00979902225,0.01239792,0.025903225,0.0662426,0.12803825,0.15605225,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6152",2013,"47_-89","47_-89","stratum","47_-89","",0.04896395,0.01131401,0.014175855,0.029764975,0.0782004,0.1510331,0.18534585,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6153",2014,"47_-89","47_-89","stratum","47_-89","",0.05526405,0.01304951,0.01624842,0.033408325,0.088956925,0.1727993,0.2174764,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6154",2015,"47_-89","47_-89","stratum","47_-89","",0.0508368,0.0115624775,0.014416625,0.030480675,0.0823229,0.16487995,0.202629825,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6155",2016,"47_-89","47_-89","stratum","47_-89","",0.0468152,0.0104968525,0.01326057,0.028319475,0.077284625,0.1566981,0.19838995,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6156",2017,"47_-89","47_-89","stratum","47_-89","",0.04684025,0.0103856275,0.013031945,0.027287375,0.07687735,0.15587195,0.1904086,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6157",2018,"47_-89","47_-89","stratum","47_-89","",0.0454336,0.01009197,0.012679245,0.026834725,0.0770767,0.1550468,0.195931425,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6158",2019,"47_-89","47_-89","stratum","47_-89","",0.050822,0.01076798,0.013756115,0.0296098,0.086449775,0.17762175,0.21606405,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6159",2020,"47_-89","47_-89","stratum","47_-89","",0.0557881,0.01079509,0.013882975,0.031756575,0.095172425,0.2081479,0.263651725,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6160",2021,"47_-89","47_-89","stratum","47_-89","",0.0611972,0.01283758,0.015804595,0.0350163,0.105376,0.2249821,0.280065175,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6161",1966,"47_-90","47_-90","stratum","47_-90","",0.05213575,0.009129394,0.011878985,0.0285238,0.09378485,0.22397595,0.308530325,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6162",1967,"47_-90","47_-90","stratum","47_-90","",0.05565985,0.00996898675,0.013092635,0.030622225,0.09638245,0.23215905,0.30411895,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6163",1968,"47_-90","47_-90","stratum","47_-90","",0.0465311,0.00835590525,0.01116377,0.0256049,0.081339875,0.18867625,0.240741625,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6164",1969,"47_-90","47_-90","stratum","47_-90","",0.0410472,0.00770634925,0.009788151,0.022480875,0.070911625,0.1604486,0.207489625,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6165",1970,"47_-90","47_-90","stratum","47_-90","",0.0563364,0.011048915,0.01411546,0.0321792,0.097812825,0.22416155,0.2814639,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6166",1971,"47_-90","47_-90","stratum","47_-90","",0.05605915,0.01086207,0.01443911,0.03160095,0.094851075,0.21366665,0.2703152,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6167",1972,"47_-90","47_-90","stratum","47_-90","",0.0421515,0.00869970075,0.011076505,0.02492665,0.072470425,0.1567924,0.20375995,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6168",1973,"47_-90","47_-90","stratum","47_-90","",0.0439038,0.009530648,0.01224894,0.025407,0.074487975,0.15874915,0.20232635,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6169",1974,"47_-90","47_-90","stratum","47_-90","",0.051228,0.0110647525,0.014343365,0.0302006,0.087078375,0.18546635,0.2321412,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6170",1975,"47_-90","47_-90","stratum","47_-90","",0.06073385,0.0134912025,0.01724468,0.0360994,0.1020535,0.21744495,0.27134575,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6171",1976,"47_-90","47_-90","stratum","47_-90","",0.04879355,0.011123515,0.0141964,0.0293342,0.0810066,0.1728943,0.217813725,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6172",1977,"47_-90","47_-90","stratum","47_-90","",0.04614535,0.010582515,0.01332836,0.02795605,0.076383425,0.1654501,0.209249875,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6173",1978,"47_-90","47_-90","stratum","47_-90","",0.0439375,0.010617215,0.013031635,0.026804725,0.073818,0.15461875,0.194965,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6174",1979,"47_-90","47_-90","stratum","47_-90","",0.04175555,0.010008065,0.012661855,0.0254988,0.0690382,0.1448178,0.18774535,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6175",1980,"47_-90","47_-90","stratum","47_-90","",0.03782325,0.0088388095,0.011454375,0.023038275,0.061720575,0.130651,0.1612595,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6176",1981,"47_-90","47_-90","stratum","47_-90","",0.04444665,0.0109254975,0.014238825,0.027312375,0.07208135,0.14951275,0.1865397,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6177",1982,"47_-90","47_-90","stratum","47_-90","",0.05017865,0.0125588825,0.01571905,0.030923775,0.07933445,0.1720603,0.214518725,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6178",1983,"47_-90","47_-90","stratum","47_-90","",0.06406665,0.01638128,0.02045807,0.0406394,0.10446775,0.22048385,0.273593925,0.5,1,1,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6179",1984,"47_-90","47_-90","stratum","47_-90","",0.053328,0.0131967025,0.01644695,0.033426125,0.084751275,0.17273945,0.22242275,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6180",1985,"47_-90","47_-90","stratum","47_-90","",0.0475276,0.0124692175,0.015286995,0.029798675,0.07647965,0.15467975,0.203011675,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6181",1986,"47_-90","47_-90","stratum","47_-90","",0.0455996,0.01203515,0.01492919,0.029067225,0.073776425,0.15038465,0.196260525,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6182",1987,"47_-90","47_-90","stratum","47_-90","",0.04943485,0.01307544,0.016495885,0.031845625,0.079416825,0.161487,0.20220745,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6183",1988,"47_-90","47_-90","stratum","47_-90","",0.04796305,0.013496295,0.01646252,0.03103995,0.077027375,0.151519,0.199752,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6184",1989,"47_-90","47_-90","stratum","47_-90","",0.06618485,0.01885021,0.023376095,0.04334455,0.1064395,0.21104,0.2658986,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6185",1990,"47_-90","47_-90","stratum","47_-90","",0.0610294,0.017696595,0.022226825,0.039561325,0.09748265,0.20067075,0.252524775,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6186",1991,"47_-90","47_-90","stratum","47_-90","",0.0652231,0.018540915,0.02282551,0.042338175,0.102291,0.20673295,0.273001875,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6187",1992,"47_-90","47_-90","stratum","47_-90","",0.0768767,0.0220824975,0.027033155,0.04986395,0.12084825,0.239628349999999,0.3159905,1,1,1,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6188",1993,"47_-90","47_-90","stratum","47_-90","",0.08612085,0.0246116475,0.030463415,0.056882875,0.13414925,0.2727605,0.351086675,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6189",1994,"47_-90","47_-90","stratum","47_-90","",0.0904943,0.025963865,0.03227612,0.0597094,0.140197,0.28256695,0.3728365,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6190",1995,"47_-90","47_-90","stratum","47_-90","",0.0959599,0.02783171,0.035118465,0.0641893,0.1511565,0.30470635,0.38910655,0.5,1,1,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6191",1996,"47_-90","47_-90","stratum","47_-90","",0.1040915,0.0309037675,0.03726914,0.0696767,0.16370325,0.32987415,0.427604075,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6192",1997,"47_-90","47_-90","stratum","47_-90","",0.08770445,0.0258204475,0.030699925,0.0581511,0.13726575,0.28230615,0.3407148,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6193",1998,"47_-90","47_-90","stratum","47_-90","",0.06040355,0.018119305,0.022075745,0.039763525,0.0954699,0.1954712,0.240278575,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6194",1999,"47_-90","47_-90","stratum","47_-90","",0.0492721,0.0142846975,0.0177511,0.032635,0.0785083,0.1608015,0.201261275,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6195",2000,"47_-90","47_-90","stratum","47_-90","",0.0448608,0.013228365,0.015550835,0.02917705,0.070703575,0.1458561,0.182771975,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6196",2001,"47_-90","47_-90","stratum","47_-90","",0.05348465,0.0153430975,0.018171015,0.034907875,0.084884925,0.17679725,0.2170766,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6197",2002,"47_-90","47_-90","stratum","47_-90","",0.070584,0.019922135,0.02432745,0.045613925,0.111504,0.22509535,0.274272425,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6198",2003,"47_-90","47_-90","stratum","47_-90","",0.0570223,0.0157491225,0.019462495,0.03699855,0.0886104,0.1852573,0.230121275,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6199",2004,"47_-90","47_-90","stratum","47_-90","",0.06096205,0.0170229875,0.02092221,0.039226675,0.0926592,0.19679285,0.24675025,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6200",2005,"47_-90","47_-90","stratum","47_-90","",0.0602181,0.0168456975,0.02046917,0.0383589,0.09334445,0.18642565,0.24214175,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6201",2006,"47_-90","47_-90","stratum","47_-90","",0.0507706,0.0140267775,0.016990205,0.03242775,0.078429175,0.16250195,0.207190375,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6202",2007,"47_-90","47_-90","stratum","47_-90","",0.0464026,0.01286332,0.015590705,0.0294402,0.07285765,0.1485855,0.19070905,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6203",2008,"47_-90","47_-90","stratum","47_-90","",0.0450723,0.012379495,0.014709815,0.028386525,0.070865325,0.1493955,0.18662055,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6204",2009,"47_-90","47_-90","stratum","47_-90","",0.03979635,0.010357525,0.012786135,0.0249686,0.06239545,0.1327973,0.166019175,0.5,1,1,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6205",2010,"47_-90","47_-90","stratum","47_-90","",0.03154455,0.0080428005,0.010066565,0.01947095,0.0497653,0.1052741,0.1309656,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6206",2011,"47_-90","47_-90","stratum","47_-90","",0.0276226,0.007091245,0.008713346,0.01729445,0.0439051,0.0911885799999999,0.11210015,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6207",2012,"47_-90","47_-90","stratum","47_-90","",0.0280295,0.00709807725,0.008817469,0.017323675,0.0445249,0.09112607,0.113085175,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6208",2013,"47_-90","47_-90","stratum","47_-90","",0.0326738,0.0082741895,0.010327425,0.020424775,0.052967325,0.10745045,0.13415945,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6209",2014,"47_-90","47_-90","stratum","47_-90","",0.03708315,0.009227564,0.01152833,0.022792525,0.0606888,0.1220325,0.15378145,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6210",2015,"47_-90","47_-90","stratum","47_-90","",0.03397115,0.00835457425,0.01034979,0.0209203,0.05526015,0.1114979,0.138791525,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6211",2016,"47_-90","47_-90","stratum","47_-90","",0.03117995,0.0074986805,0.0092319475,0.0189511,0.051937425,0.10568655,0.1355598,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6212",2017,"47_-90","47_-90","stratum","47_-90","",0.0299484,0.00698507875,0.0088289945,0.018523925,0.050120625,0.10178145,0.13479535,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6213",2018,"47_-90","47_-90","stratum","47_-90","",0.0300701,0.0068830715,0.0085305575,0.018177775,0.0498306,0.10610225,0.13853315,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6214",2019,"47_-90","47_-90","stratum","47_-90","",0.0336987,0.00717822575,0.0094927845,0.019898075,0.05553145,0.1170841,0.148916025,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6215",2020,"47_-90","47_-90","stratum","47_-90","",0.03624395,0.007328282,0.009386401,0.02113015,0.062557875,0.13660825,0.183970775,0,0,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6216",2021,"47_-90","47_-90","stratum","47_-90","",0.0405999,0.0084969155,0.010729985,0.023250975,0.06844835,0.1457196,0.1921687,0,1,0,1,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6217",1966,"47_-91","47_-91","stratum","47_-91","",0.139067,0.033306505,0.041944165,0.086064575,0.216624,0.3949413,0.505535025,0,0,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6218",1967,"47_-91","47_-91","stratum","47_-91","",0.1459655,0.037610785,0.046864345,0.0941838,0.22142825,0.39944405,0.4887533,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6219",1968,"47_-91","47_-91","stratum","47_-91","",0.1215755,0.03099385,0.03920756,0.07893485,0.182702,0.33084235,0.41526405,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6220",1969,"47_-91","47_-91","stratum","47_-91","",0.106221,0.0276562475,0.034467785,0.067916925,0.15713225,0.28116675,0.353623625,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6221",1970,"47_-91","47_-91","stratum","47_-91","",0.143114,0.041000935,0.048684915,0.094689475,0.2144505,0.3764976,0.46082725,0,0,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6222",1971,"47_-91","47_-91","stratum","47_-91","",0.137253,0.0389697075,0.04735713,0.0925135,0.20580025,0.3641193,0.43729575,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6223",1972,"47_-91","47_-91","stratum","47_-91","",0.102183,0.0301914,0.036323895,0.068348625,0.15283775,0.26284585,0.3174085,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6224",1973,"47_-91","47_-91","stratum","47_-91","",0.105843,0.0319507725,0.03917016,0.070799825,0.157788,0.27015445,0.330634975,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6225",1974,"47_-91","47_-91","stratum","47_-91","",0.1264795,0.038811485,0.047774245,0.084588525,0.18569525,0.3119022,0.3858921,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6226",1975,"47_-91","47_-91","stratum","47_-91","",0.1476705,0.046981715,0.056749095,0.101026,0.213161,0.3700413,0.4499035,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6227",1976,"47_-91","47_-91","stratum","47_-91","",0.1194985,0.039546295,0.04718923,0.082023775,0.17300075,0.29250195,0.351907775,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6228",1977,"47_-91","47_-91","stratum","47_-91","",0.112417,0.0385051725,0.045919455,0.0773249,0.16068325,0.27459545,0.317038175,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6229",1978,"47_-91","47_-91","stratum","47_-91","",0.108858,0.0376187725,0.043876155,0.074732275,0.154843,0.26391515,0.316840625,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6230",1979,"47_-91","47_-91","stratum","47_-91","",0.1026905,0.036619815,0.042921975,0.07009185,0.1462945,0.24678885,0.3014703,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6231",1980,"47_-91","47_-91","stratum","47_-91","",0.09237815,0.0345114475,0.04037158,0.0645496,0.131254,0.2206214,0.2619128,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6232",1981,"47_-91","47_-91","stratum","47_-91","",0.1092485,0.043009645,0.04932427,0.078145425,0.1546455,0.26101835,0.304284475,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6233",1982,"47_-91","47_-91","stratum","47_-91","",0.128329,0.049480185,0.057539205,0.091791925,0.18059975,0.29031995,0.339829,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6234",1983,"47_-91","47_-91","stratum","47_-91","",0.174621,0.0696165175,0.08094397,0.12645625,0.24319375,0.38693685,0.447103925,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6235",1984,"47_-91","47_-91","stratum","47_-91","",0.150407,0.0607082975,0.07107255,0.1107565,0.2093895,0.32749305,0.38130525,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6236",1985,"47_-91","47_-91","stratum","47_-91","",0.139336,0.0571756,0.066357125,0.1017905,0.1904855,0.306113,0.3566942,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6237",1986,"47_-91","47_-91","stratum","47_-91","",0.1354605,0.057466955,0.065653045,0.10091375,0.185554,0.2909391,0.3358167,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6238",1987,"47_-91","47_-91","stratum","47_-91","",0.1494145,0.0648357375,0.07399926,0.1125445,0.201959,0.31248725,0.35681305,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6239",1988,"47_-91","47_-91","stratum","47_-91","",0.146186,0.06349786,0.07050761,0.1083065,0.19475075,0.29455915,0.34445585,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6240",1989,"47_-91","47_-91","stratum","47_-91","",0.203328,0.091211395,0.1026894,0.15293825,0.26890175,0.39880015,0.4581954,0.666666666666667,1,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6241",1990,"47_-91","47_-91","stratum","47_-91","",0.186385,0.086907605,0.09725567,0.14167975,0.2446235,0.36080755,0.41942885,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6242",1991,"47_-91","47_-91","stratum","47_-91","",0.1949825,0.0924462,0.1032024,0.15036725,0.25375575,0.3796885,0.435562325,0,1,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6243",1992,"47_-91","47_-91","stratum","47_-91","",0.224573,0.11117235,0.1221017,0.173256,0.28660575,0.42711695,0.491682825,1.33333333333333,1,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6244",1993,"47_-91","47_-91","stratum","47_-91","",0.247713,0.12513155,0.1381895,0.195897,0.3163605,0.46434315,0.531255375,0.666666666666667,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6245",1994,"47_-91","47_-91","stratum","47_-91","",0.2622335,0.13002955,0.1433589,0.20574325,0.33488425,0.4803588,0.547038625,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6246",1995,"47_-91","47_-91","stratum","47_-91","",0.2868335,0.142912525,0.1571901,0.22279,0.36888075,0.52872985,0.59175335,0.333333333333333,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6247",1996,"47_-91","47_-91","stratum","47_-91","",0.3251515,0.164139825,0.1823081,0.254794,0.41630525,0.6004338,0.677476675,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6248",1997,"47_-91","47_-91","stratum","47_-91","",0.284495,0.146052775,0.1618513,0.22438675,0.36367875,0.5249694,0.600856675,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6249",1998,"47_-91","47_-91","stratum","47_-91","",0.2090995,0.10690775,0.11782445,0.16476325,0.2667215,0.38261605,0.434720975,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6250",1999,"47_-91","47_-91","stratum","47_-91","",0.1764615,0.088754445,0.09893146,0.13981875,0.22423975,0.3320878,0.376585075,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6251",2000,"47_-91","47_-91","stratum","47_-91","",0.166615,0.0834617525,0.094263765,0.1314645,0.21235675,0.30956145,0.348072075,0.666666666666667,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6252",2001,"47_-91","47_-91","stratum","47_-91","",0.211524,0.104882375,0.1169007,0.16688425,0.27033225,0.3905579,0.438911925,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6253",2002,"47_-91","47_-91","stratum","47_-91","",0.292433,0.15447195,0.1693684,0.23090825,0.372517,0.5368266,0.608987225,3,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6254",2003,"47_-91","47_-91","stratum","47_-91","",0.241434,0.122087375,0.136906,0.1907145,0.3080015,0.44766225,0.5072196,0.333333333333333,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6255",2004,"47_-91","47_-91","stratum","47_-91","",0.2638395,0.13511065,0.14746475,0.2079865,0.33913775,0.48326905,0.54488535,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6256",2005,"47_-91","47_-91","stratum","47_-91","",0.264083,0.12900605,0.14717415,0.20751175,0.3376055,0.48510885,0.549012825,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6257",2006,"47_-91","47_-91","stratum","47_-91","",0.230111,0.112741825,0.1267407,0.18066725,0.29721375,0.4261465,0.48228075,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6258",2007,"47_-91","47_-91","stratum","47_-91","",0.216398,0.103345725,0.11824755,0.16974975,0.27777275,0.393282,0.444986,0.333333333333333,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6259",2008,"47_-91","47_-91","stratum","47_-91","",0.2094755,0.100108165,0.11275015,0.164749,0.2680895,0.3828039,0.44085365,0,2,0,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
"6260",2009,"47_-91","47_-91","stratum","47_-91","",0.189785,0.087177715,0.1005591,0.14787525,0.24504075,0.35105925,0.398438775,0.666666666666667,2,1,2,1,"stratum","first_difference_Spatial","Golden-winged Warbler"
